Top 5 Movie Recommendations for UserID: 743 ==>[Mamma Roma (1962)  Predicted Score: 4.749456427354264, All Things Fair (1996)  Predicted Score: 4.5288126412905845, Deceiver (1997)  Predicted Score: 4.4351509735074055, Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 4.2874134399485495, Some Mother's Son (1996)  Predicted Score: 4.243581547965982]
Top 5 Movie Recommendations for UserID: 744 ==>[Coldblooded (1995)  Predicted Score: 4.650223136681153, King of New York (1990)  Predicted Score: 4.387045832391589, Very Natural Thing, A (1974)  Predicted Score: 4.349704051779358, Walk in the Sun, A (1945)  Predicted Score: 4.349704051779358, Further Gesture, A (1996)  Predicted Score: 4.338850931442306]
Top 5 Movie Recommendations for UserID: 745 ==>[Hugo Pool (1997)  Predicted Score: 4.096673495880134, Men of Means (1998)  Predicted Score: 3.792227920239823, Leading Man, The (1996)  Predicted Score: 3.7214565917264935, Further Gesture, A (1996)  Predicted Score: 3.620124011738867, Big Bang Theory, The (1994)  Predicted Score: 3.543520559633952]
Top 5 Movie Recommendations for UserID: 746 ==>[King of New York (1990)  Predicted Score: 4.330587263256601, Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 4.155357840971885, Legal Deceit (1997)  Predicted Score: 4.120037500736897, Chairman of the Board (1998)  Predicted Score: 4.115123732806242, Ill Gotten Gains (1997)  Predicted Score: 4.069771311702096]
Top 5 Movie Recommendations for UserID: 747 ==>[I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.603927183252663, Office Killer (1997)  Predicted Score: 4.480104880792705, Mirage (1995)  Predicted Score: 4.469128851488347, Hugo Pool (1997)  Predicted Score: 4.464090237770813, Substance of Fire, The (1996)  Predicted Score: 4.456467843863921]
Top 5 Movie Recommendations for UserID: 748 ==>[Office Killer (1997)  Predicted Score: 4.116612297974088, Deceiver (1997)  Predicted Score: 4.080198943594483, Truth or Consequences, N.M. (1997)  Predicted Score: 3.9899729492272598, Sweet Nothing (1995)  Predicted Score: 3.9546144533497185, City of Industry (1997)  Predicted Score: 3.9407576842022403]
Top 5 Movie Recommendations for UserID: 749 ==>[Very Natural Thing, A (1974)  Predicted Score: 4.216956918341401, Walk in the Sun, A (1945)  Predicted Score: 4.2169569183414, Death in Brunswick (1991)  Predicted Score: 4.1612066633407725, Legal Deceit (1997)  Predicted Score: 4.148456246409918, Getting Away With Murder (1996)  Predicted Score: 4.120851060484018]
Top 5 Movie Recommendations for UserID: 750 ==>[Pushing Hands (1992)  Predicted Score: 4.0, They Made Me a Criminal (1939)  Predicted Score: 4.0, Delta of Venus (1994)  Predicted Score: 4.0, Carmen Miranda: Bananas Is My Business (1994)  Predicted Score: 4.0, Babyfever (1994)  Predicted Score: 4.0]
Top 5 Movie Recommendations for UserID: 751 ==>[King of New York (1990)  Predicted Score: 4.064495907821824, Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 4.04802386523596, Reluctant Debutante, The (1958)  Predicted Score: 4.036368045873742, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.021411583695691, Cyclo (1995)  Predicted Score: 3.9954085804314534]
Top 5 Movie Recommendations for UserID: 752 ==>[Very Natural Thing, A (1974)  Predicted Score: 5.0, Walk in the Sun, A (1945)  Predicted Score: 5.0, All Things Fair (1996)  Predicted Score: 4.092855759969681, Tough and Deadly (1995)  Predicted Score: 4.070447379192976, Girl in the Cadillac (1995)  Predicted Score: 4.064305615232571]
Top 5 Movie Recommendations for UserID: 753 ==>[For the Moment (1994)  Predicted Score: 4.345924979748398, King of New York (1990)  Predicted Score: 4.239202524427066, Fear, The (1995)  Predicted Score: 4.155568125932155, Deceiver (1997)  Predicted Score: 4.073243782697154, Commandments (1997)  Predicted Score: 3.965702162226838]
Top 5 Movie Recommendations for UserID: 754 ==>[Calendar Girl (1993)  Predicted Score: 4.076550313809288, Cyclo (1995)  Predicted Score: 4.069892386452341, Witness (1985)  Predicted Score: 4.0009227292923395, Shadows (Cienie) (1988)  Predicted Score: 4.0, The Courtyard (1995)  Predicted Score: 4.0]
Top 5 Movie Recommendations for UserID: 755 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.52338049472902, King of New York (1990)  Predicted Score: 4.021291186363531, All Things Fair (1996)  Predicted Score: 4.0, Mamma Roma (1962)  Predicted Score: 4.0, Pushing Hands (1992)  Predicted Score: 3.9094967858702647]
Top 5 Movie Recommendations for UserID: 756 ==>[King of New York (1990)  Predicted Score: 3.8284695248793867, Mat' i syn (1997)  Predicted Score: 3.7144114995338904, B. Monkey (1998)  Predicted Score: 3.7144114995338904, Sliding Doors (1998)  Predicted Score: 3.7144114995338904, Office Killer (1997)  Predicted Score: 3.702086399827673]
Top 5 Movie Recommendations for UserID: 757 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.210425008048946, Office Killer (1997)  Predicted Score: 3.825634477822753, The Deadly Cure (1996)  Predicted Score: 3.8236810797046665, King of New York (1990)  Predicted Score: 3.7665183553578894, Mamma Roma (1962)  Predicted Score: 3.7073622896932044]
Top 5 Movie Recommendations for UserID: 758 ==>[Death in Brunswick (1991)  Predicted Score: 4.415705970387194, Very Natural Thing, A (1974)  Predicted Score: 4.360415621544826, Walk in the Sun, A (1945)  Predicted Score: 4.360415621544826, Aiqing wansui (1994)  Predicted Score: 4.349024887683726, Mirage (1995)  Predicted Score: 4.335396418990324]
Top 5 Movie Recommendations for UserID: 759 ==>[I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.708083659391984, Reluctant Debutante, The (1958)  Predicted Score: 4.672381552689999, Wife, The (1995)  Predicted Score: 4.528191625296317, Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 4.52448780792885, Mat' i syn (1997)  Predicted Score: 4.499396854884745]
Top 5 Movie Recommendations for UserID: 760 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 5.0, The Courtyard (1995)  Predicted Score: 3.76890644708702, Yankee Zulu (1994)  Predicted Score: 3.76890644708702, Hostile Intentions (1994)  Predicted Score: 3.76890644708702, Tigrero: A Film That Was Never Made (1994)  Predicted Score: 3.76890644708702]
Top 5 Movie Recommendations for UserID: 761 ==>[Mamma Roma (1962)  Predicted Score: 4.223884034209494, Cyclo (1995)  Predicted Score: 4.014122826577147, Very Natural Thing, A (1974)  Predicted Score: 3.9395953478098455, Walk in the Sun, A (1945)  Predicted Score: 3.9395953478098455, Outlaw, The (1943)  Predicted Score: 3.7432441501789557]
Top 5 Movie Recommendations for UserID: 762 ==>[King of New York (1990)  Predicted Score: 5.0, Mamma Roma (1962)  Predicted Score: 5.0, Shopping (1994)  Predicted Score: 4.942858496016672, Nemesis 2: Nebula (1995)  Predicted Score: 4.942858496016672, Condition Red (1995)  Predicted Score: 4.826439094132908]
Top 5 Movie Recommendations for UserID: 763 ==>[Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 4.337920359478775, Substance of Fire, The (1996)  Predicted Score: 4.159520134833677, Ballad of Narayama, The (Narayama Bushiko) (1958)  Predicted Score: 4.155915518655108, Wooden Man's Bride, The (Wu Kui) (1994)  Predicted Score: 4.130000129047439, Little City (1998)  Predicted Score: 4.102223614676516]
Top 5 Movie Recommendations for UserID: 764 ==>[Cyclo (1995)  Predicted Score: 4.173188095003405, Sliding Doors (1998)  Predicted Score: 4.126714544889167, Chairman of the Board (1998)  Predicted Score: 4.098509727423726, Mamma Roma (1962)  Predicted Score: 4.093485741189542, Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 4.067902195883743]
Top 5 Movie Recommendations for UserID: 765 ==>[Coldblooded (1995)  Predicted Score: 5.000000000000001, Big Bang Theory, The (1994)  Predicted Score: 5.0, Star Kid (1997)  Predicted Score: 5.0, Other Voices, Other Rooms (1997)  Predicted Score: 5.0, Leading Man, The (1996)  Predicted Score: 5.0]
Top 5 Movie Recommendations for UserID: 766 ==>[Deceiver (1997)  Predicted Score: 4.6010211988633625, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.564919711398194, Substance of Fire, The (1996)  Predicted Score: 4.029862382045443, Letter From Death Row, A (1998)  Predicted Score: 3.9279738369596173, Intimate Relations (1996)  Predicted Score: 3.913077813807507]
Top 5 Movie Recommendations for UserID: 767 ==>[For the Moment (1994)  Predicted Score: 4.752753414648254, Cyclo (1995)  Predicted Score: 4.740759144021589, Ballad of Narayama, The (Narayama Bushiko) (1958)  Predicted Score: 4.724626518514186, Aiqing wansui (1994)  Predicted Score: 4.721802410164882, Johnny 100 Pesos (1993)  Predicted Score: 4.720370027394588]
Top 5 Movie Recommendations for UserID: 768 ==>[Shadows (Cienie) (1988)  Predicted Score: 4.478230799081852, The Courtyard (1995)  Predicted Score: 4.478230799081852, Yankee Zulu (1994)  Predicted Score: 4.478230799081852, Hostile Intentions (1994)  Predicted Score: 4.478230799081852, Tigrero: A Film That Was Never Made (1994)  Predicted Score: 4.478230799081852]
Top 5 Movie Recommendations for UserID: 769 ==>[Substance of Fire, The (1996)  Predicted Score: 4.338309598371451, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.110297219075712, Big Bang Theory, The (1994)  Predicted Score: 4.106022828572346, Other Voices, Other Rooms (1997)  Predicted Score: 4.106022828572346, Reluctant Debutante, The (1958)  Predicted Score: 4.0]
Top 5 Movie Recommendations for UserID: 770 ==>[Mamma Roma (1962)  Predicted Score: 4.66386808277989, Cyclo (1995)  Predicted Score: 4.644597868845536, Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 4.6222670844447125, Substance of Fire, The (1996)  Predicted Score: 4.618418490969447, Of Human Bondage (1934)  Predicted Score: 4.614513619724838]
Top 5 Movie Recommendations for UserID: 771 ==>[Deceiver (1997)  Predicted Score: 4.260954309858276, For the Moment (1994)  Predicted Score: 4.204498704148508, Wooden Man's Bride, The (Wu Kui) (1994)  Predicted Score: 4.193090248923542, Fear, The (1995)  Predicted Score: 4.1800568065152675, Intimate Relations (1996)  Predicted Score: 4.133290408171748]
Top 5 Movie Recommendations for UserID: 772 ==>[Substance of Fire, The (1996)  Predicted Score: 4.8478708405828055, He Walked by Night (1948)  Predicted Score: 4.768487530744988, Mamma Roma (1962)  Predicted Score: 4.6304750087285695, Desert Winds (1995)  Predicted Score: 4.555018550482522, Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 4.552822562331632]
Top 5 Movie Recommendations for UserID: 773 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.038403658541101, Death in Brunswick (1991)  Predicted Score: 4.001127301755808, Stranger, The (1994)  Predicted Score: 3.9516761360327215, Sexual Life of the Belgians, The (1994)  Predicted Score: 3.858777518905856, Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 3.843936897756663]
Top 5 Movie Recommendations for UserID: 774 ==>[The Deadly Cure (1996)  Predicted Score: 2.6781230337992574, Death in Brunswick (1991)  Predicted Score: 2.6425655979910068, Mamma Roma (1962)  Predicted Score: 2.544642914492878, Getting Away With Murder (1996)  Predicted Score: 2.5378727398894547, Small Faces (1995)  Predicted Score: 2.5378727398894547]
Top 5 Movie Recommendations for UserID: 775 ==>[Fear, The (1995)  Predicted Score: 5.0, Mamma Roma (1962)  Predicted Score: 4.463847490815104, They Made Me a Criminal (1939)  Predicted Score: 4.40598584975901, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.3933156175072, Stars Fell on Henrietta, The (1995)  Predicted Score: 4.1832851950914]
Top 5 Movie Recommendations for UserID: 776 ==>[Office Killer (1997)  Predicted Score: 4.289978363093655, Sweet Nothing (1995)  Predicted Score: 4.283701117964183, Cyclo (1995)  Predicted Score: 4.208685399637466, Chairman of the Board (1998)  Predicted Score: 4.201694159139381, Wooden Man's Bride, The (Wu Kui) (1994)  Predicted Score: 4.19878878555314]
Top 5 Movie Recommendations for UserID: 777 ==>[Reluctant Debutante, The (1958)  Predicted Score: 4.71731942269401, Fear, The (1995)  Predicted Score: 4.684534824618201, King of New York (1990)  Predicted Score: 4.6548506527921685, New Jersey Drive (1995)  Predicted Score: 4.53756651068717, Very Natural Thing, A (1974)  Predicted Score: 4.515629087714748]
Top 5 Movie Recommendations for UserID: 778 ==>[Death in Brunswick (1991)  Predicted Score: 3.7848957597177755, Chairman of the Board (1998)  Predicted Score: 3.723003194939935, Sexual Life of the Belgians, The (1994)  Predicted Score: 3.694645685439163, Tetsuo II: Body Hammer (1992)  Predicted Score: 3.6377180151327315, Ill Gotten Gains (1997)  Predicted Score: 3.607453865617004]
Top 5 Movie Recommendations for UserID: 779 ==>[Shadows (Cienie) (1988)  Predicted Score: 4.4881586163161415, The Courtyard (1995)  Predicted Score: 4.4881586163161415, Yankee Zulu (1994)  Predicted Score: 4.4881586163161415, Hostile Intentions (1994)  Predicted Score: 4.4881586163161415, Tigrero: A Film That Was Never Made (1994)  Predicted Score: 4.4881586163161415]
Top 5 Movie Recommendations for UserID: 780 ==>[Mondo (1996)  Predicted Score: 4.373515450971568, Sunchaser, The (1996)  Predicted Score: 4.310032617929144, War at Home, The (1996)  Predicted Score: 4.310032617929144, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.307383284565784, Day the Sun Turned Cold, The (Tianguo niezi) (1994)  Predicted Score: 4.273183454136799]
Top 5 Movie Recommendations for UserID: 781 ==>[Coldblooded (1995)  Predicted Score: 4.628494342508747, Girl in the Cadillac (1995)  Predicted Score: 4.557752325054251, Window to Paris (1994)  Predicted Score: 4.557752325054251, Modern Affair, A (1995)  Predicted Score: 4.557752325054251, Mostro, Il (1994)  Predicted Score: 4.557752325054251]
Top 5 Movie Recommendations for UserID: 782 ==>[Very Natural Thing, A (1974)  Predicted Score: 4.0, Walk in the Sun, A (1945)  Predicted Score: 4.0, Mirage (1995)  Predicted Score: 3.4416847989718975, Marlene Dietrich: Shadow and Light (1996)   Predicted Score: 3.422615005355437, New Age, The (1994)  Predicted Score: 3.4012025681157265]
Top 5 Movie Recommendations for UserID: 783 ==>[Coldblooded (1995)  Predicted Score: 4.456595061355084, Object of My Affection, The (1998)  Predicted Score: 4.378528405014373, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.342537519242812, Aiqing wansui (1994)  Predicted Score: 4.327534839784935, He Walked by Night (1948)  Predicted Score: 4.321508842522407]
Top 5 Movie Recommendations for UserID: 784 ==>[Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 4.664186623610774, Delta of Venus (1994)  Predicted Score: 4.5881839603394186, Babyfever (1994)  Predicted Score: 4.5881839603394186, Carmen Miranda: Bananas Is My Business (1994)  Predicted Score: 4.588183960339418, Shadows (Cienie) (1988)  Predicted Score: 4.588183960339418]
Top 5 Movie Recommendations for UserID: 785 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.522413838052587, The Deadly Cure (1996)  Predicted Score: 4.211477228712828, Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 4.170913797505549, Day the Sun Turned Cold, The (Tianguo niezi) (1994)  Predicted Score: 4.166451666686591, Ill Gotten Gains (1997)  Predicted Score: 4.140241957428434]
Top 5 Movie Recommendations for UserID: 786 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.332606697023012, Reluctant Debutante, The (1958)  Predicted Score: 4.293176761643711, Chairman of the Board (1998)  Predicted Score: 4.228939075668764, They Made Me a Criminal (1939)  Predicted Score: 4.172667117019704, Mamma Roma (1962)  Predicted Score: 4.125433337862032]
Top 5 Movie Recommendations for UserID: 787 ==>[Mamma Roma (1962)  Predicted Score: 4.700708524386052, King of New York (1990)  Predicted Score: 4.248590905338887, Mirage (1995)  Predicted Score: 3.9952416572449545, New Age, The (1994)  Predicted Score: 3.824683891589732, Deceiver (1997)  Predicted Score: 3.724239581203102]
Top 5 Movie Recommendations for UserID: 788 ==>[Very Natural Thing, A (1974)  Predicted Score: 3.994939963556233, Walk in the Sun, A (1945)  Predicted Score: 3.994939963556233, Further Gesture, A (1996)  Predicted Score: 3.9332195393054072, Men of Means (1998)  Predicted Score: 3.893351094333247, The Deadly Cure (1996)  Predicted Score: 3.8663231152703426]
Top 5 Movie Recommendations for UserID: 789 ==>[Death in Brunswick (1991)  Predicted Score: 4.302177008703558, Condition Red (1995)  Predicted Score: 4.238120911310341, Coldblooded (1995)  Predicted Score: 4.201420529436558, Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 4.185050106210393, Shadows (Cienie) (1988)  Predicted Score: 4.179447450133842]
Top 5 Movie Recommendations for UserID: 790 ==>[Cyclo (1995)  Predicted Score: 3.632202987445145, Legal Deceit (1997)  Predicted Score: 3.3525468181305738, Substance of Fire, The (1996)  Predicted Score: 3.3517587104591535, Reluctant Debutante, The (1958)  Predicted Score: 3.34086368522261, Hurricane Streets (1998)  Predicted Score: 3.3303913301643218]
Top 5 Movie Recommendations for UserID: 791 ==>[Mamma Roma (1962)  Predicted Score: 5.0, They Made Me a Criminal (1939)  Predicted Score: 4.675158119270368, Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 4.64155453192414, Reluctant Debutante, The (1958)  Predicted Score: 4.59807324108888, Death in Brunswick (1991)  Predicted Score: 4.5123677816526095]
Top 5 Movie Recommendations for UserID: 792 ==>[Sliding Doors (1998)  Predicted Score: 4.0, Leading Man, The (1996)  Predicted Score: 4.0, Ayn Rand: A Sense of Life (1997)  Predicted Score: 3.7635330766674433, Legal Deceit (1997)  Predicted Score: 3.7490377389811336, Reluctant Debutante, The (1958)  Predicted Score: 3.719259356850604]
Top 5 Movie Recommendations for UserID: 793 ==>[Further Gesture, A (1996)  Predicted Score: 4.763212229042304, Other Voices, Other Rooms (1997)  Predicted Score: 4.68241809880383, Big Bang Theory, The (1994)  Predicted Score: 4.68241809880383, Men of Means (1998)  Predicted Score: 4.596334052391745, Mat' i syn (1997)  Predicted Score: 4.517932204581966]
Top 5 Movie Recommendations for UserID: 794 ==>[Very Natural Thing, A (1974)  Predicted Score: 5.0, Walk in the Sun, A (1945)  Predicted Score: 5.0, Delta of Venus (1994)  Predicted Score: 4.798125076890782, Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 4.765929170107808, Condition Red (1995)  Predicted Score: 4.718525044598813]
Top 5 Movie Recommendations for UserID: 795 ==>[Star Kid (1997)  Predicted Score: 4.0, Men of Means (1998)  Predicted Score: 4.0, Tokyo Fist (1995)  Predicted Score: 4.0, Hush (1998)  Predicted Score: 4.0, Nightwatch (1997)  Predicted Score: 4.0]
Top 5 Movie Recommendations for UserID: 796 ==>[Chairman of the Board (1998)  Predicted Score: 4.217908446645918, King of New York (1990)  Predicted Score: 4.189169856823005, Big Bang Theory, The (1994)  Predicted Score: 4.156272673809287, Other Voices, Other Rooms (1997)  Predicted Score: 4.156272673809287, Ill Gotten Gains (1997)  Predicted Score: 4.104200769904152]
Top 5 Movie Recommendations for UserID: 797 ==>[Reluctant Debutante, The (1958)  Predicted Score: 5.0, Carmen Miranda: Bananas Is My Business (1994)  Predicted Score: 4.5492318312396804, Delta of Venus (1994)  Predicted Score: 4.5492318312396804, Babyfever (1994)  Predicted Score: 4.54923183123968, Shadows (Cienie) (1988)  Predicted Score: 4.54923183123968]
Top 5 Movie Recommendations for UserID: 798 ==>[Men of Means (1998)  Predicted Score: 4.256453163492038, Further Gesture, A (1996)  Predicted Score: 4.238853276105159, Hugo Pool (1997)  Predicted Score: 4.140888511108815, Chairman of the Board (1998)  Predicted Score: 4.089339954112705, King of New York (1990)  Predicted Score: 4.023230666081436]
Top 5 Movie Recommendations for UserID: 799 ==>[Killer: A Journal of Murder (1995)  Predicted Score: 4.797106237059205, Getting Away With Murder (1996)  Predicted Score: 4.679213536593662, Small Faces (1995)  Predicted Score: 4.679213536593662, Line King: Al Hirschfeld, The (1996)  Predicted Score: 4.584907505717784, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.479395196357936]
Top 5 Movie Recommendations for UserID: 800 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 5.0, C'est arriv� pr�s de chez vous (1992)  Predicted Score: 4.1171449211027715, Stars Fell on Henrietta, The (1995)  Predicted Score: 4.083422016788195, Death in Brunswick (1991)  Predicted Score: 4.052391976158102, Marlene Dietrich: Shadow and Light (1996)   Predicted Score: 4.041890463506242]
Top 5 Movie Recommendations for UserID: 801 ==>[Saint of Fort Washington, The (1993)  Predicted Score: 5.000000000000001, Someone Else's America (1995)  Predicted Score: 5.000000000000001, He Walked by Night (1948)  Predicted Score: 5.000000000000001, Very Natural Thing, A (1974)  Predicted Score: 5.0, Walk in the Sun, A (1945)  Predicted Score: 5.0]
Top 5 Movie Recommendations for UserID: 802 ==>[Big Bang Theory, The (1994)  Predicted Score: 4.087904116452417, Other Voices, Other Rooms (1997)  Predicted Score: 4.087904116452417, Johns (1996)  Predicted Score: 3.950877716758525, Coldblooded (1995)  Predicted Score: 3.9499547135586663, Men of Means (1998)  Predicted Score: 3.882984956061608]
Top 5 Movie Recommendations for UserID: 803 ==>[They Made Me a Criminal (1939)  Predicted Score: 5.0, Witness (1985)  Predicted Score: 5.0, Pushing Hands (1992)  Predicted Score: 4.969663805861273, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.59037845949524, Getting Away With Murder (1996)  Predicted Score: 4.522715231673748]
Top 5 Movie Recommendations for UserID: 804 ==>[Legal Deceit (1997)  Predicted Score: 4.1071453406624245, King of New York (1990)  Predicted Score: 4.094738559493038, Chairman of the Board (1998)  Predicted Score: 4.094697755427679, Cyclo (1995)  Predicted Score: 4.045449565965912, Very Natural Thing, A (1974)  Predicted Score: 3.9945309463714405]
Top 5 Movie Recommendations for UserID: 805 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.3941732116496945, Cyclo (1995)  Predicted Score: 4.009832193256934, Aiqing wansui (1994)  Predicted Score: 3.88740187688514, Mamma Roma (1962)  Predicted Score: 3.876468968489579, Hugo Pool (1997)  Predicted Score: 3.855968367975747]
Top 5 Movie Recommendations for UserID: 806 ==>[I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.354507481480987, Mirage (1995)  Predicted Score: 4.135129310271674, King of New York (1990)  Predicted Score: 4.134914078665752, Three Lives and Only One Death (1996)  Predicted Score: 4.044200352986392, C'est arriv� pr�s de chez vous (1992)  Predicted Score: 4.0248432757121515]
Top 5 Movie Recommendations for UserID: 807 ==>[Chairman of the Board (1998)  Predicted Score: 4.217832288659919, Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)  Predicted Score: 4.182334623584266, The Deadly Cure (1996)  Predicted Score: 4.158502553312223, Substance of Fire, The (1996)  Predicted Score: 4.139249772416879, He Walked by Night (1948)  Predicted Score: 4.133050777391608]
Top 5 Movie Recommendations for UserID: 808 ==>[I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.999999999999999, Mamma Roma (1962)  Predicted Score: 4.700708524386052, Stonewall (1995)  Predicted Score: 4.663570189146798, Of Human Bondage (1934)  Predicted Score: 4.655547539622026, All Things Fair (1996)  Predicted Score: 4.643193087922655]
Top 5 Movie Recommendations for UserID: 809 ==>[Mamma Roma (1962)  Predicted Score: 4.6304750087285695, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.619270662726137, New Age, The (1994)  Predicted Score: 4.548063819902693, Carmen Miranda: Bananas Is My Business (1994)  Predicted Score: 4.526404596043867, Delta of Venus (1994)  Predicted Score: 4.526404596043866]
Top 5 Movie Recommendations for UserID: 810 ==>[All Things Fair (1996)  Predicted Score: 5.0, Mamma Roma (1962)  Predicted Score: 5.0, New Age, The (1994)  Predicted Score: 4.912408064159459, Chairman of the Board (1998)  Predicted Score: 4.87801661915849, Substance of Fire, The (1996)  Predicted Score: 4.875618997888137]
Top 5 Movie Recommendations for UserID: 811 ==>[They Made Me a Criminal (1939)  Predicted Score: 5.0, Cyclo (1995)  Predicted Score: 5.0, Witness (1985)  Predicted Score: 5.0, Aiqing wansui (1994)  Predicted Score: 5.0, Mamma Roma (1962)  Predicted Score: 5.0]
Top 5 Movie Recommendations for UserID: 812 ==>[Mamma Roma (1962)  Predicted Score: 5.0, Reluctant Debutante, The (1958)  Predicted Score: 4.66683459305197, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.527472347739276, Tough and Deadly (1995)  Predicted Score: 4.424590694311547, Girl in the Cadillac (1995)  Predicted Score: 4.417339289070252]
Top 5 Movie Recommendations for UserID: 813 ==>[Kika (1993)  Predicted Score: 4.300648564233393, Paris, France (1993)  Predicted Score: 4.182050460691857, New Age, The (1994)  Predicted Score: 4.096646014043591, Cyclo (1995)  Predicted Score: 4.061164578231242, Men With Guns (1997)  Predicted Score: 4.051460306140694]
Top 5 Movie Recommendations for UserID: 814 ==>[Big Bang Theory, The (1994)  Predicted Score: 4.0, Other Voices, Other Rooms (1997)  Predicted Score: 4.0, Men of Means (1998)  Predicted Score: 4.0, Deceiver (1997)  Predicted Score: 4.0, Chairman of the Board (1998)  Predicted Score: 4.0]
Top 5 Movie Recommendations for UserID: 815 ==>[The Deadly Cure (1996)  Predicted Score: 4.2620688662016395, Marlene Dietrich: Shadow and Light (1996)   Predicted Score: 4.117973724531268, Star Kid (1997)  Predicted Score: 4.109750281181348, Legal Deceit (1997)  Predicted Score: 4.0941686133398365, Death in Brunswick (1991)  Predicted Score: 4.087750354139411]
Top 5 Movie Recommendations for UserID: 816 ==>[Substance of Fire, The (1996)  Predicted Score: 5.0, All Things Fair (1996)  Predicted Score: 5.0, Mirage (1995)  Predicted Score: 4.801624418136803, Killer: A Journal of Murder (1995)  Predicted Score: 4.517932204581965, Shadows (Cienie) (1988)  Predicted Score: 4.437377653792058]
Top 5 Movie Recommendations for UserID: 817 ==>[Shadows (Cienie) (1988)  Predicted Score: 4.0, The Courtyard (1995)  Predicted Score: 4.0, Yankee Zulu (1994)  Predicted Score: 4.0, Hostile Intentions (1994)  Predicted Score: 4.0, Tigrero: A Film That Was Never Made (1994)  Predicted Score: 4.0]
Top 5 Movie Recommendations for UserID: 818 ==>[Very Natural Thing, A (1974)  Predicted Score: 5.0, Walk in the Sun, A (1945)  Predicted Score: 5.0, Reluctant Debutante, The (1958)  Predicted Score: 5.0, Delta of Venus (1994)  Predicted Score: 4.87043433068496, Carmen Miranda: Bananas Is My Business (1994)  Predicted Score: 4.814905898072692]
Top 5 Movie Recommendations for UserID: 819 ==>[Mirage (1995)  Predicted Score: 5.0, New Age, The (1994)  Predicted Score: 4.719247165105833, Death in Brunswick (1991)  Predicted Score: 4.715906438667211, Beans of Egypt, Maine, The (1994)  Predicted Score: 4.684867409464491, Office Killer (1997)  Predicted Score: 4.666806245227623]
Top 5 Movie Recommendations for UserID: 820 ==>[Very Natural Thing, A (1974)  Predicted Score: 5.0, Walk in the Sun, A (1945)  Predicted Score: 5.0, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 5.0, Reluctant Debutante, The (1958)  Predicted Score: 5.0, Delta of Venus (1994)  Predicted Score: 4.792982305716311]
Top 5 Movie Recommendations for UserID: 821 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 5.0, Reluctant Debutante, The (1958)  Predicted Score: 4.887054759824827, King of New York (1990)  Predicted Score: 4.818477508988168, The Courtyard (1995)  Predicted Score: 4.759011719458455, Yankee Zulu (1994)  Predicted Score: 4.759011719458455]
